date,sku_id,units_sold,unit_price,promotion
07-01-2025,275,23,700,0
07-01-2025,215,26,550,0
07-01-2025,190,25,350,0
07-01-2025,130,30,250,0
07-01-2025,150,22,999,0
07-01-2025,290,25,999,0
07-01-2025,209,26,450,0
07-01-2025,161,25,700,0
07-01-2025,184,17,450,0
07-01-2025,216,22,1200,0
07-01-2025,208,24,250,0
07-01-2025,240,19,350,0
07-01-2025,152,26,700,0
07-01-2025,230,21,999,0
07-01-2025,189,22,650,0
07-01-2025,289,19,999,0
07-01-2025,132,20,850,0
07-01-2025,130,30,250,0
07-01-2025,193,27,999,0
07-01-2025,202,41,550,1
07-01-2025,239,16,1500,0
07-01-2025,181,28,450,0
07-01-2025,283,39,650,1
07-01-2025,195,33,650,1
07-01-2025,126,23,1200,0
07-01-2025,124,24,350,0
07-01-2025,295,22,450,0
07-01-2025,127,44,999,1
07-01-2025,290,24,999,0
07-01-2025,156,23,999,0
07-01-2025,119,30,650,0
07-01-2025,161,18,700,0
07-01-2025,223,37,250,0
07-01-2025,186,23,850,0
07-01-2025,258,26,1200,0
07-01-2025,223,26,250,0
07-01-2025,181,29,450,1
07-01-2025,227,21,450,0
07-01-2025,295,25,450,1
07-01-2025,183,27,850,0
07-01-2025,131,19,250,0
07-01-2025,182,21,350,0
08-01-2025,269,19,250,0
08-01-2025,144,29,650,0
08-01-2025,290,27,999,0
08-01-2025,218,32,250,0
08-01-2025,221,30,850,0
08-01-2025,164,37,250,1
08-01-2025,285,25,850,0
08-01-2025,108,50,650,1
08-01-2025,160,29,350,1
08-01-2025,184,28,450,0
08-01-2025,196,22,550,0
08-01-2025,195,22,650,0
08-01-2025,130,32,250,1
08-01-2025,146,25,999,0
08-01-2025,120,26,850,0
08-01-2025,215,24,550,0
08-01-2025,171,28,700,0
08-01-2025,214,18,450,0
08-01-2025,218,28,250,0
08-01-2025,241,27,650,0
08-01-2025,210,16,250,0
08-01-2025,230,31,999,0
08-01-2025,218,29,250,1
08-01-2025,231,22,550,0
08-01-2025,224,25,1500,0
08-01-2025,164,22,250,0
08-01-2025,150,26,999,0
08-01-2025,258,19,1200,0
08-01-2025,169,28,250,0
08-01-2025,210,38,250,1
08-01-2025,140,12,999,1
08-01-2025,187,20,450,0
08-01-2025,206,30,700,1
08-01-2025,226,26,250,0
08-01-2025,206,33,700,1
08-01-2025,173,20,1200,0
08-01-2025,293,23,999,0
08-01-2025,203,27,550,0
08-01-2025,262,20,550,0
08-01-2025,248,26,700,1
08-01-2025,212,20,1500,0
08-01-2025,278,31,450,0
08-01-2025,126,27,1200,0
08-01-2025,285,30,850,1
08-01-2025,271,17,850,0
08-01-2025,201,21,850,0
08-01-2025,247,22,700,0
08-01-2025,205,35,1200,0
08-01-2025,154,29,1200,0
08-01-2025,260,39,700,0
08-01-2025,150,46,999,1
08-01-2025,163,38,1500,1
08-01-2025,204,24,1500,0
08-01-2025,268,23,999,0
08-01-2025,177,40,650,1
08-01-2025,199,26,650,0
08-01-2025,109,27,550,0
08-01-2025,124,25,350,0
08-01-2025,112,40,700,1
08-01-2025,115,28,999,0
08-01-2025,274,45,350,1
08-01-2025,269,23,250,0
08-01-2025,265,18,650,0
08-01-2025,112,25,700,0
08-01-2025,116,31,1200,0
08-01-2025,157,37,1200,0
08-01-2025,214,19,450,0
08-01-2025,167,33,450,0
08-01-2025,198,22,1200,0
08-01-2025,135,29,350,1
08-01-2025,247,48,700,1
08-01-2025,163,30,1500,0
08-01-2025,114,31,350,0
08-01-2025,249,27,700,0
08-01-2025,281,24,999,0
08-01-2025,103,33,700,0
08-01-2025,188,17,550,0
08-01-2025,266,36,700,1
08-01-2025,242,27,450,0
08-01-2025,272,41,999,0
08-01-2025,184,11,450,0
08-01-2025,175,22,850,0
08-01-2025,242,26,450,0
08-01-2025,131,29,250,0
08-01-2025,148,23,550,0
08-01-2025,221,30,850,0
08-01-2025,234,15,650,0
08-01-2025,124,36,350,1
08-01-2025,202,27,550,0
08-01-2025,173,24,1200,0
08-01-2025,201,27,850,0
08-01-2025,292,45,999,1
08-01-2025,116,21,1200,0
08-01-2025,300,29,1200,0
08-01-2025,190,32,350,0
08-01-2025,255,32,850,1
08-01-2025,185,28,550,0
08-01-2025,163,26,1500,0
08-01-2025,255,24,850,0
08-01-2025,238,27,1500,0
08-01-2025,129,21,700,0
08-01-2025,242,39,450,1
08-01-2025,251,30,999,0
08-01-2025,178,39,450,1
08-01-2025,286,35,650,1
08-01-2025,229,23,1200,0
08-01-2025,167,27,450,1
08-01-2025,103,24,700,0
08-01-2025,235,26,850,0
08-01-2025,142,32,1500,0
08-01-2025,252,28,850,1
08-01-2025,206,46,700,1
08-01-2025,194,28,350,0
08-01-2025,133,26,550,0
08-01-2025,243,46,850,1
08-01-2025,134,26,999,0
08-01-2025,184,18,450,0
08-01-2025,268,29,999,0
08-01-2025,285,24,850,0
08-01-2025,298,28,550,0
08-01-2025,292,24,999,0
08-01-2025,212,33,1500,0
08-01-2025,141,29,999,0
08-01-2025,268,28,999,0
08-01-2025,261,32,850,0
08-01-2025,299,26,850,0
08-01-2025,231,22,550,0
08-01-2025,129,36,700,1
08-01-2025,201,31,850,0
08-01-2025,190,44,350,1
08-01-2025,269,20,250,0
08-01-2025,179,30,1200,0
08-01-2025,166,40,850,1
08-01-2025,117,32,250,0
08-01-2025,268,33,999,1
08-01-2025,252,22,850,0
08-01-2025,109,45,550,1
09-01-2025,187,22,450,0
09-01-2025,196,34,550,1
09-01-2025,194,28,350,0
09-01-2025,284,28,250,0
09-01-2025,131,27,250,0
09-01-2025,162,35,1200,1
09-01-2025,137,29,999,0
09-01-2025,149,25,1200,0
09-01-2025,282,27,700,0
09-01-2025,289,21,999,0
09-01-2025,109,33,550,1
09-01-2025,227,21,450,0
09-01-2025,147,20,850,0
09-01-2025,139,35,250,1
09-01-2025,159,28,350,0
09-01-2025,139,20,250,0
09-01-2025,199,20,650,0
09-01-2025,300,28,1200,0
09-01-2025,218,28,250,1
09-01-2025,245,45,550,1
09-01-2025,199,46,650,1
09-01-2025,103,26,700,0
09-01-2025,117,26,250,0
09-01-2025,154,23,1200,0
09-01-2025,149,20,1200,0
09-01-2025,269,25,250,0
09-01-2025,269,33,250,0
09-01-2025,271,36,850,1
09-01-2025,228,21,350,0
09-01-2025,212,23,1500,0
09-01-2025,230,45,999,1
09-01-2025,182,21,350,0
09-01-2025,235,24,850,0
09-01-2025,259,27,650,0
09-01-2025,253,28,350,1
09-01-2025,223,22,250,0
09-01-2025,112,31,700,0
09-01-2025,245,24,550,0
09-01-2025,174,28,650,0
09-01-2025,249,26,700,0
09-01-2025,208,27,250,0
09-01-2025,277,29,999,0
09-01-2025,168,37,650,1
09-01-2025,287,22,250,0
09-01-2025,269,30,250,0
09-01-2025,167,21,450,0
09-01-2025,197,26,350,0
09-01-2025,207,27,700,0
09-01-2025,254,22,550,0
09-01-2025,238,24,1500,0
09-01-2025,271,20,850,0
09-01-2025,174,24,650,0
09-01-2025,201,24,850,0
09-01-2025,187,18,450,0
09-01-2025,282,21,700,0
09-01-2025,161,35,700,1
09-01-2025,218,30,250,0
09-01-2025,125,37,650,1
09-01-2025,271,26,850,0
09-01-2025,177,31,650,1
09-01-2025,169,30,250,0
09-01-2025,217,27,650,0
09-01-2025,200,17,850,0
09-01-2025,270,22,850,0
09-01-2025,207,29,700,0
09-01-2025,204,25,1500,0
09-01-2025,121,47,450,1
09-01-2025,105,31,650,1
09-01-2025,180,32,250,0
09-01-2025,300,40,1200,1
09-01-2025,284,31,250,0
09-01-2025,226,17,250,0
09-01-2025,227,30,450,0
09-01-2025,179,24,1200,0
09-01-2025,136,37,350,1
09-01-2025,102,37,1500,1
09-01-2025,168,34,650,1
09-01-2025,164,23,250,0
09-01-2025,139,23,250,0
09-01-2025,152,29,700,1
09-01-2025,105,34,650,0
09-01-2025,222,34,1200,1
09-01-2025,286,26,650,0
09-01-2025,239,28,1500,1
09-01-2025,190,20,350,0
09-01-2025,185,16,550,0
09-01-2025,162,17,1200,0
09-01-2025,129,27,700,0
09-01-2025,220,32,350,0
09-01-2025,214,36,450,1
09-01-2025,102,21,1500,0
09-01-2025,184,22,450,0
09-01-2025,156,21,999,0
09-01-2025,135,28,350,0
09-01-2025,241,35,650,0
09-01-2025,206,42,700,1
09-01-2025,227,21,450,0
09-01-2025,243,35,850,1
09-01-2025,297,31,1200,0
09-01-2025,261,21,850,0
09-01-2025,225,29,850,0
09-01-2025,276,25,1500,0
09-01-2025,196,32,550,0
09-01-2025,297,25,1200,0
09-01-2025,253,21,350,0
09-01-2025,231,22,550,0
09-01-2025,281,15,999,0
09-01-2025,204,24,1500,0
09-01-2025,245,34,550,0
09-01-2025,157,32,1200,0
09-01-2025,293,26,999,0
09-01-2025,225,19,850,0
09-01-2025,257,21,550,0
09-01-2025,193,23,999,0
09-01-2025,274,19,350,0
09-01-2025,115,24,999,0
09-01-2025,123,27,450,0
09-01-2025,202,47,550,1
09-01-2025,247,27,700,0
09-01-2025,262,26,550,0
09-01-2025,189,21,650,0
09-01-2025,230,28,999,1
09-01-2025,211,19,1200,0
09-01-2025,293,20,999,0
09-01-2025,231,23,550,0
09-01-2025,184,38,450,1
09-01-2025,294,23,850,0
09-01-2025,122,22,450,0
09-01-2025,297,28,1200,0
09-01-2025,131,21,250,0
09-01-2025,158,27,450,0
09-01-2025,265,34,650,1
09-01-2025,247,27,700,1
09-01-2025,295,25,450,0
09-01-2025,250,44,550,1
09-01-2025,228,43,350,1
09-01-2025,170,24,250,0
09-01-2025,101,42,250,1
10-01-2025,125,27,650,0
10-01-2025,160,37,350,0
10-01-2025,109,28,550,0
10-01-2025,202,35,550,1
10-01-2025,256,28,350,1
10-01-2025,293,27,999,0
10-01-2025,198,22,1200,0
10-01-2025,276,26,1500,0
10-01-2025,298,47,550,1
10-01-2025,272,15,999,0
10-01-2025,193,24,999,0
10-01-2025,166,27,850,0
10-01-2025,296,37,650,0
10-01-2025,149,36,1200,0
10-01-2025,183,23,850,0
10-01-2025,115,21,999,0
10-01-2025,259,41,650,1
10-01-2025,230,27,999,0
10-01-2025,117,23,250,0
10-01-2025,145,47,850,1
10-01-2025,212,17,1500,0
10-01-2025,209,29,450,0
10-01-2025,261,38,850,1
10-01-2025,154,22,1200,0
10-01-2025,285,24,850,0
10-01-2025,189,25,650,0
10-01-2025,265,22,650,0
10-01-2025,148,26,550,0
10-01-2025,108,28,650,0
10-01-2025,112,28,700,0
10-01-2025,175,29,850,0
10-01-2025,291,24,650,0
10-01-2025,110,22,700,0
10-01-2025,174,22,650,0
10-01-2025,122,35,450,0
10-01-2025,287,14,250,0
10-01-2025,236,36,350,1
10-01-2025,253,44,350,1
10-01-2025,243,29,850,0
10-01-2025,232,29,700,0
10-01-2025,255,26,850,0
10-01-2025,102,25,1500,0
10-01-2025,274,44,350,1
10-01-2025,248,34,700,0
10-01-2025,248,23,700,0
10-01-2025,179,36,1200,0
10-01-2025,261,37,850,1
10-01-2025,177,25,650,0
10-01-2025,110,29,700,1
10-01-2025,282,20,700,0
10-01-2025,147,31,850,1
10-01-2025,121,16,450,0
10-01-2025,225,41,850,1
10-01-2025,147,35,850,1
10-01-2025,272,39,999,1
10-01-2025,189,38,650,1
10-01-2025,101,19,250,0
10-01-2025,291,14,650,0
10-01-2025,203,24,550,0
10-01-2025,153,40,650,1
10-01-2025,236,41,350,1
10-01-2025,207,42,700,1
10-01-2025,106,28,1200,0
10-01-2025,252,31,850,1
10-01-2025,181,44,450,1
10-01-2025,240,22,350,0
10-01-2025,280,27,450,0
10-01-2025,223,50,250,1
10-01-2025,235,28,850,1
10-01-2025,151,22,1200,0
10-01-2025,148,18,550,0
10-01-2025,184,23,450,0
10-01-2025,271,24,850,0
10-01-2025,205,26,1200,0
10-01-2025,170,26,250,0
10-01-2025,256,36,350,1
10-01-2025,271,42,850,1
10-01-2025,281,22,999,0
10-01-2025,160,41,350,1
10-01-2025,242,31,450,0
10-01-2025,219,28,700,0
10-01-2025,190,25,350,0
10-01-2025,180,28,250,0
10-01-2025,123,29,450,0
10-01-2025,155,34,850,1
10-01-2025,210,23,250,0
10-01-2025,278,18,450,0
10-01-2025,274,26,350,0
10-01-2025,138,17,450,0
10-01-2025,236,28,350,0
10-01-2025,117,34,250,0
10-01-2025,236,23,350,0
10-01-2025,169,35,250,0
10-01-2025,190,30,350,0
10-01-2025,244,30,550,1
10-01-2025,185,23,550,0
10-01-2025,262,39,550,1
10-01-2025,207,41,700,1
10-01-2025,300,25,1200,0
10-01-2025,228,19,350,0
10-01-2025,160,28,350,0
10-01-2025,256,36,350,1
10-01-2025,182,27,350,0
10-01-2025,207,21,700,0
10-01-2025,128,20,350,0
10-01-2025,124,34,350,1
10-01-2025,215,25,550,0
10-01-2025,138,18,450,0
10-01-2025,300,25,1200,0
10-01-2025,272,37,999,1
10-01-2025,241,31,650,0
10-01-2025,247,22,700,0
10-01-2025,220,32,350,1
10-01-2025,113,33,1200,0
10-01-2025,179,35,1200,1
10-01-2025,200,27,850,0
10-01-2025,284,22,250,0
10-01-2025,144,34,650,0
10-01-2025,200,27,850,0
10-01-2025,169,49,250,1
10-01-2025,127,20,999,0
10-01-2025,121,22,450,0
10-01-2025,174,31,650,1
10-01-2025,117,29,250,0
10-01-2025,114,21,350,0
10-01-2025,171,25,700,0
10-01-2025,141,35,999,1
10-01-2025,211,22,1200,0
10-01-2025,104,26,1500,1
10-01-2025,161,39,700,1
10-01-2025,191,29,1500,0
10-01-2025,293,24,999,0
10-01-2025,227,25,450,0
10-01-2025,277,23,999,0
10-01-2025,169,34,250,1
10-01-2025,190,26,350,0
10-01-2025,185,29,550,0
11-01-2025,278,21,450,0
11-01-2025,292,22,999,0
11-01-2025,293,26,999,0
11-01-2025,251,34,999,1
11-01-2025,201,34,850,1
11-01-2025,209,39,450,1
11-01-2025,297,22,1200,0
11-01-2025,157,23,1200,0
11-01-2025,170,50,250,1
11-01-2025,280,29,450,0
11-01-2025,178,16,450,0
11-01-2025,148,23,550,0
11-01-2025,213,25,350,0
11-01-2025,166,25,850,0
11-01-2025,279,31,650,0
11-01-2025,282,21,700,0
11-01-2025,162,28,1200,0
11-01-2025,206,24,700,0
11-01-2025,297,32,1200,0
11-01-2025,249,31,700,1
11-01-2025,144,28,650,1
11-01-2025,219,37,700,1
11-01-2025,224,41,1500,1
11-01-2025,231,26,550,1
11-01-2025,106,34,1200,0
11-01-2025,160,21,350,0
11-01-2025,271,46,850,1
11-01-2025,149,23,1200,0
11-01-2025,160,21,350,0
11-01-2025,165,26,250,0
11-01-2025,136,20,350,0
11-01-2025,132,27,850,1
11-01-2025,170,30,250,0
11-01-2025,275,32,700,0
11-01-2025,101,26,250,0
11-01-2025,157,39,1200,1
11-01-2025,113,48,1200,1
11-01-2025,213,12,350,0
11-01-2025,151,30,1200,0
11-01-2025,259,25,650,0
11-01-2025,218,38,250,1
11-01-2025,257,24,550,0
11-01-2025,227,36,450,1
11-01-2025,188,25,550,0
11-01-2025,273,41,450,1
11-01-2025,196,23,550,0
11-01-2025,290,24,999,0
11-01-2025,299,25,850,0
11-01-2025,218,43,250,1
11-01-2025,235,54,850,1
11-01-2025,152,20,700,0
11-01-2025,263,22,1200,0
11-01-2025,235,24,850,0
11-01-2025,281,24,999,0
11-01-2025,154,27,1200,0
11-01-2025,258,25,1200,0
11-01-2025,195,45,650,1
11-01-2025,138,26,450,0
11-01-2025,135,26,350,0
11-01-2025,213,18,350,0
11-01-2025,164,27,250,0
11-01-2025,121,22,450,0
11-01-2025,186,35,850,1
11-01-2025,231,24,550,0
11-01-2025,164,25,250,0
11-01-2025,292,25,999,0
11-01-2025,256,22,350,1
11-01-2025,203,31,550,1
11-01-2025,287,23,250,0
11-01-2025,187,25,450,0
11-01-2025,128,23,350,0
11-01-2025,108,27,650,0
11-01-2025,288,27,350,0
11-01-2025,292,21,999,0
11-01-2025,248,30,700,0
11-01-2025,121,33,450,1
11-01-2025,159,24,350,0
11-01-2025,109,26,550,0
11-01-2025,111,41,450,1
11-01-2025,150,21,999,0
11-01-2025,215,25,550,0
11-01-2025,114,24,350,0
11-01-2025,297,25,1200,0
11-01-2025,192,36,1500,1
11-01-2025,153,42,650,1
11-01-2025,204,24,1500,0
11-01-2025,259,44,650,1
11-01-2025,163,23,1500,0
11-01-2025,110,25,700,0
11-01-2025,111,19,450,0
11-01-2025,271,21,850,0
11-01-2025,123,31,450,0
11-01-2025,228,20,350,0
11-01-2025,177,34,650,1
11-01-2025,256,27,350,0
11-01-2025,113,26,1200,0
11-01-2025,280,17,450,0
11-01-2025,240,30,350,0
11-01-2025,190,28,350,0
11-01-2025,142,24,1500,0
11-01-2025,296,28,650,0
11-01-2025,161,46,700,1
11-01-2025,199,22,650,0
11-01-2025,179,24,1200,0
11-01-2025,147,34,850,0
11-01-2025,184,45,450,1
11-01-2025,131,38,250,1
11-01-2025,101,26,250,0
11-01-2025,158,28,450,0
11-01-2025,123,28,450,0
11-01-2025,183,24,850,0
11-01-2025,273,46,450,1
11-01-2025,133,25,550,0
11-01-2025,101,19,250,0
11-01-2025,123,19,450,0
11-01-2025,202,33,550,1
11-01-2025,155,22,850,0
11-01-2025,198,25,1200,0
11-01-2025,106,50,1200,1
11-01-2025,167,31,450,0
11-01-2025,183,25,850,0
11-01-2025,187,19,450,0
11-01-2025,211,22,1200,0
11-01-2025,257,20,550,0
11-01-2025,194,46,350,1
11-01-2025,269,44,250,1
11-01-2025,206,20,700,0
11-01-2025,153,19,650,0
11-01-2025,146,41,999,1
11-01-2025,165,26,250,0
11-01-2025,220,32,350,0
11-01-2025,149,36,1200,1
11-01-2025,283,29,650,0
11-01-2025,196,28,550,0
11-01-2025,273,24,450,0
11-01-2025,237,30,999,0
11-01-2025,167,13,450,0
12-01-2025,146,38,999,1
12-01-2025,249,25,700,0
12-01-2025,167,21,450,0
12-01-2025,150,18,999,0
12-01-2025,287,27,250,0
12-01-2025,197,25,350,0
12-01-2025,110,41,700,1
12-01-2025,199,28,650,0
12-01-2025,193,20,999,0
12-01-2025,273,24,450,0
12-01-2025,243,45,850,1
12-01-2025,139,39,250,1
12-01-2025,131,32,250,1
12-01-2025,221,28,850,0
12-01-2025,110,28,700,0
12-01-2025,164,27,250,0
12-01-2025,128,23,350,0
12-01-2025,105,25,650,0
12-01-2025,284,43,250,1
12-01-2025,118,25,850,0
12-01-2025,102,24,1500,0
12-01-2025,287,30,250,1
12-01-2025,138,44,450,1
12-01-2025,264,23,250,0
12-01-2025,107,26,550,0
12-01-2025,131,35,250,1
12-01-2025,123,45,450,1
12-01-2025,242,21,450,0
12-01-2025,225,27,850,0
12-01-2025,196,13,550,0
12-01-2025,149,42,1200,1
12-01-2025,118,30,850,0
12-01-2025,214,20,450,0
12-01-2025,147,43,850,1
12-01-2025,219,27,700,0
12-01-2025,238,26,1500,0
12-01-2025,270,33,850,1
12-01-2025,199,17,650,0
12-01-2025,101,31,250,0
12-01-2025,157,24,1200,0
12-01-2025,271,36,850,0
12-01-2025,207,29,700,1
12-01-2025,224,34,1500,0
12-01-2025,192,43,1500,1
12-01-2025,133,24,550,0
12-01-2025,280,50,450,1
12-01-2025,255,36,850,1
12-01-2025,300,43,1200,1
12-01-2025,272,42,999,1
12-01-2025,159,20,350,0
12-01-2025,151,20,1200,0
12-01-2025,150,16,999,0
12-01-2025,284,25,250,0
12-01-2025,212,31,1500,0
12-01-2025,191,17,1500,0
12-01-2025,294,20,850,0
12-01-2025,221,38,850,1
12-01-2025,282,28,700,0
12-01-2025,297,22,1200,0
12-01-2025,116,35,1200,0
12-01-2025,173,23,1200,0
12-01-2025,247,45,700,1
12-01-2025,263,24,1200,0
12-01-2025,130,29,250,1
12-01-2025,164,23,250,0
12-01-2025,210,28,250,0
12-01-2025,260,26,700,0
12-01-2025,123,22,450,0
12-01-2025,221,49,850,1
12-01-2025,160,31,350,1
12-01-2025,144,20,650,0
12-01-2025,204,37,1500,1
12-01-2025,183,16,850,0
12-01-2025,228,25,350,0
12-01-2025,164,23,250,0
12-01-2025,265,23,650,0
12-01-2025,116,27,1200,1
12-01-2025,273,24,450,0
12-01-2025,106,22,1200,0
12-01-2025,248,25,700,0
12-01-2025,170,36,250,0
12-01-2025,177,24,650,0
12-01-2025,104,35,1500,1
12-01-2025,241,27,650,0
12-01-2025,134,35,999,1
12-01-2025,232,21,700,0
12-01-2025,246,26,350,0
12-01-2025,270,25,850,0
12-01-2025,242,35,450,1
12-01-2025,161,17,700,0
12-01-2025,248,30,700,0
12-01-2025,266,38,700,1
12-01-2025,164,19,250,0
12-01-2025,125,26,650,0
12-01-2025,279,39,650,1
12-01-2025,130,19,250,0
12-01-2025,219,35,700,0
12-01-2025,148,33,550,1
12-01-2025,126,31,1200,0
12-01-2025,256,24,350,0
12-01-2025,129,45,700,1
12-01-2025,235,27,850,0
12-01-2025,239,42,1500,1
12-01-2025,113,32,1200,0
12-01-2025,135,26,350,0
12-01-2025,259,34,650,1
12-01-2025,202,21,550,0
12-01-2025,125,24,650,1
12-01-2025,299,27,850,1
12-01-2025,153,40,650,1
12-01-2025,101,34,250,0
12-01-2025,285,23,850,0
12-01-2025,104,17,1500,0
12-01-2025,211,20,1200,0
12-01-2025,299,25,850,0
12-01-2025,216,19,1200,0
12-01-2025,217,33,650,0
12-01-2025,178,38,450,1
12-01-2025,126,33,1200,0
12-01-2025,215,28,550,0
12-01-2025,280,28,450,0
12-01-2025,119,22,650,0
12-01-2025,277,28,999,0
12-01-2025,184,20,450,0
12-01-2025,208,38,250,0
12-01-2025,134,33,999,0
12-01-2025,225,36,850,1
12-01-2025,137,38,999,1
12-01-2025,155,28,850,0
12-01-2025,245,27,550,0
12-01-2025,111,36,450,1
12-01-2025,190,26,350,0
12-01-2025,219,29,700,0
12-01-2025,127,29,999,0
12-01-2025,159,30,350,0
12-01-2025,169,29,250,0
12-01-2025,233,37,550,1
12-01-2025,296,21,650,0
13-01-2025,268,23,999,0
13-01-2025,138,43,450,1
13-01-2025,104,36,1500,1
13-01-2025,111,28,450,0
13-01-2025,220,31,350,0
13-01-2025,132,21,850,0
13-01-2025,147,32,850,1
13-01-2025,270,23,850,0
13-01-2025,275,38,700,1
13-01-2025,268,45,999,1
13-01-2025,151,26,1200,0
13-01-2025,224,28,1500,0
13-01-2025,223,44,250,1
13-01-2025,138,42,450,1
13-01-2025,211,30,1200,0
13-01-2025,206,31,700,0
13-01-2025,180,23,250,0
13-01-2025,251,27,999,0
13-01-2025,236,24,350,0
13-01-2025,207,23,700,0
13-01-2025,246,44,350,1
13-01-2025,253,23,350,0
13-01-2025,214,23,450,0
13-01-2025,154,23,1200,0
13-01-2025,252,28,850,0
13-01-2025,244,23,550,0
13-01-2025,297,29,1200,0
13-01-2025,130,20,250,0
13-01-2025,184,24,450,0
13-01-2025,285,18,850,0
13-01-2025,203,16,550,0
13-01-2025,289,25,999,0
13-01-2025,103,26,700,0
13-01-2025,108,23,650,0
13-01-2025,260,21,700,0
13-01-2025,172,22,850,0
13-01-2025,205,28,1200,0
13-01-2025,186,21,850,0
13-01-2025,182,27,350,0
13-01-2025,288,29,350,0
13-01-2025,119,27,650,0
13-01-2025,255,25,850,0
13-01-2025,278,36,450,1
13-01-2025,232,15,700,0
13-01-2025,180,32,250,0
13-01-2025,133,31,550,0
13-01-2025,237,42,999,1
13-01-2025,194,31,350,0
13-01-2025,130,28,250,0
13-01-2025,172,29,850,0
13-01-2025,293,35,999,1
13-01-2025,154,38,1200,1
13-01-2025,136,27,350,0
13-01-2025,237,21,999,0
13-01-2025,140,40,999,1
13-01-2025,284,24,250,0
13-01-2025,272,25,999,0
13-01-2025,297,26,1200,0
13-01-2025,283,15,650,0
13-01-2025,149,22,1200,0
13-01-2025,143,23,700,0
13-01-2025,169,22,250,0
13-01-2025,194,29,350,0
13-01-2025,276,25,1500,0
13-01-2025,247,14,700,0
13-01-2025,229,50,1200,1
13-01-2025,276,31,1500,0
13-01-2025,230,24,999,0
13-01-2025,176,27,1200,0
13-01-2025,183,36,850,0
13-01-2025,204,32,1500,0
13-01-2025,118,26,850,0
13-01-2025,249,28,700,0
13-01-2025,231,18,550,0
13-01-2025,247,28,700,1
13-01-2025,207,16,700,0
13-01-2025,257,27,550,0
13-01-2025,290,30,999,1
13-01-2025,214,34,450,1
13-01-2025,189,28,650,0
13-01-2025,121,26,450,0
13-01-2025,256,27,350,0
13-01-2025,281,30,999,0
13-01-2025,240,23,350,0
13-01-2025,274,23,350,0
13-01-2025,273,28,450,0
13-01-2025,260,29,700,0
13-01-2025,201,25,850,0
13-01-2025,120,33,850,1
13-01-2025,101,24,250,0
13-01-2025,141,21,999,0
13-01-2025,187,27,450,0
13-01-2025,249,27,700,0
13-01-2025,192,44,1500,1
13-01-2025,105,41,650,1
13-01-2025,143,24,700,0
13-01-2025,296,23,650,0
13-01-2025,298,24,550,0
13-01-2025,176,35,1200,1
13-01-2025,261,29,850,0
13-01-2025,244,22,550,0
13-01-2025,287,24,250,0
13-01-2025,278,29,450,0
13-01-2025,226,32,250,0
13-01-2025,179,49,1200,1
13-01-2025,226,29,250,0
13-01-2025,164,17,250,0
13-01-2025,170,26,250,0
13-01-2025,222,21,1200,0
13-01-2025,215,35,550,1
13-01-2025,217,22,650,0
13-01-2025,177,29,650,1
13-01-2025,182,38,350,1
13-01-2025,103,26,700,0
13-01-2025,221,26,850,0
13-01-2025,216,26,1200,0
13-01-2025,288,25,350,0
13-01-2025,201,22,850,0
13-01-2025,194,16,350,0
13-01-2025,114,27,350,0
13-01-2025,140,19,999,0
13-01-2025,168,22,650,0
13-01-2025,176,21,1200,0
13-01-2025,173,22,1200,0
13-01-2025,179,30,1200,0
13-01-2025,254,32,550,0
13-01-2025,127,41,999,1
13-01-2025,167,40,450,1
13-01-2025,133,29,550,0
13-01-2025,162,31,1200,0
13-01-2025,237,31,999,0
13-01-2025,110,13,700,0
13-01-2025,168,28,650,0
13-01-2025,105,37,650,1
13-01-2025,291,28,650,1
13-01-2025,246,19,350,0
13-01-2025,149,51,1200,1
14-01-2025,140,31,999,0
14-01-2025,120,40,850,1
14-01-2025,195,35,650,0
14-01-2025,251,27,999,0
14-01-2025,217,19,650,0
14-01-2025,277,32,999,0
14-01-2025,169,27,250,0
14-01-2025,156,24,999,0
14-01-2025,196,50,550,1
14-01-2025,141,25,999,0
14-01-2025,296,35,650,1
14-01-2025,138,29,450,0
14-01-2025,196,19,550,1
14-01-2025,205,34,1200,1
14-01-2025,112,29,700,0
14-01-2025,194,20,350,0
14-01-2025,191,21,1500,0
14-01-2025,152,19,700,0
14-01-2025,126,18,1200,0
14-01-2025,110,18,700,0
14-01-2025,102,39,1500,1
14-01-2025,197,39,350,0
14-01-2025,118,36,850,1
14-01-2025,292,44,999,1
14-01-2025,149,23,1200,0
14-01-2025,231,44,550,1
14-01-2025,235,27,850,1
14-01-2025,200,31,850,0
14-01-2025,277,32,999,1
14-01-2025,123,19,450,0
14-01-2025,147,36,850,0
14-01-2025,151,21,1200,0
14-01-2025,128,29,350,0
14-01-2025,159,40,350,1
14-01-2025,163,20,1500,0
14-01-2025,253,24,350,0
14-01-2025,161,25,700,0
14-01-2025,276,43,1500,1
14-01-2025,255,30,850,0
14-01-2025,281,23,999,0
14-01-2025,122,25,450,0
14-01-2025,297,23,1200,0
14-01-2025,223,29,250,1
14-01-2025,297,38,1200,1
14-01-2025,171,20,700,0
14-01-2025,291,24,650,0
14-01-2025,218,27,250,1
14-01-2025,115,16,999,0
14-01-2025,183,17,850,0
14-01-2025,128,25,350,0
14-01-2025,289,20,999,0
14-01-2025,161,26,700,0
14-01-2025,145,30,850,0
14-01-2025,211,24,1200,0
14-01-2025,186,30,850,0
